x,L_0,L_1,L_2,L_3,L_4,L_5,L_6,L_7,L_8,L_9,L_10,L_11
1.8144072036018009,0.32586893346534435,-2.0391668277728825,4.178073254921906,-1.7847349711566747,-3.0186051525288877,0.37588184923568324,2.749952527401899,1.933708151383807,-0.5347726773991741,-2.297735459356276,-2.21679085534674,-0.680600743767263
1.8159079539769885,0.32538025232710444,-2.0380621007442095,4.182083081601054,-1.7968573729313693,-3.018135118162418,0.38936713945147305,2.757582430431584,1.9260436117471598,-0.5503118117408285,-2.307376367682304,-2.2127412284725008,-0.6655695030541247
1.817408704352176,0.3248923040272248,-2.0369561012372226,4.186083193674155,-1.80898932081928,-3.017620768952266,0.40287427408354914,2.765162001627391,1.9183060591212515,-0.5658659553008616,-2.316947873604809,-2.208585106870503,-0.6504728471014856
1.8189094547273637,0.32440508746672286,-2.0358488355527955,4.190073593702793,-1.8211307542461108,-3.017062068014763,0.41640305777939113,2.7726910234263067,1.9104956125249206,-0.581434638432154,-2.32644954543834,-2.2043225320863176,-0.6353113945370734
1.8204102051025512,0.32391860154826413,-2.0347403099757644,4.194054284289041,-1.833281612699551,-3.016458978855869,0.42995329492503265,2.7801692792097863,1.9026123927189469,-0.5970173909906145,-2.335880953762218,-2.1999535498032925,-0.6200857669993609
1.8219109554777388,0.32343284517615967,-2.0336305307749627,4.198025268075304,-1.8454418357295421,-3.015811465370574,0.4435247896478183,2.787596553306265,1.894656522201694,-0.6126137423481146,-2.3452416714322792,-2.1954782098378702,-0.604796589109764
1.8234117058529264,0.32294781725636357,-2.0325195042032567,4.201986547744142,-1.8576113629485194,-3.0151194918422766,0.4571173458191451,2.7949726309936302,1.8866281252047103,-0.6282232214054093,-2.354531273592512,-2.19089656613475,-0.5894444884447547
1.824912456228114,0.3224635166964708,-2.031407236497577,4.205938126018116,-1.8697901340316763,-3.0143830229421797,0.47073076705721006,2.80229729850169,1.8785273276883139,-0.6438453566050484,-2.363749337686621,-2.1862086767619284,-0.5740300955079074
1.8264132066033016,0.3219799424057143,-2.030293733878954,4.209880005659613,-1.8819780887172082,-3.013602023728675,0.4843648567297425,2.8095703430146117,1.8703542573371539,-0.6594796759442656,-2.372895443469495,-2.1814146039056084,-0.5585540437018883
1.8279139569784892,0.3214970932949629,-2.02917900255255,4.2138121894706835,-1.8941751668065587,-3.012776459646724,0.49801941795673343,2.8167915526733367,1.8621090435557388,-0.6751257069878596,-2.381969173018579,-2.1765144138649584,-0.5430169693003535
1.8294147073536768,0.3210149682767187,-2.0280630487076943,4.2177346802928835,-1.9063813081646768,-3.011906296527245,0.5116942536131697,2.8239607165779854,1.8537918174639447,-0.6907829768810625,-2.3909701107451706,-2.171508177046762,-0.5274195114198021
1.8309154577288644,0.32053356626511453,-2.0269458785179153,4.221647481007098,-1.918596452720251,-3.010991500586489,0.5253891663317463,2.8310776247902254,1.8454027118924978,-0.706451012362384,-2.399897843405615,-2.16639596795992,-0.5117623119913595
1.832416208104052,0.32005288617591177,-2.025827498140976,4.2255505945333915,-1.9308205404659635,-3.0100320384254227,0.5391039585055886,2.8381420683356344,1.8369418613784314,-0.7221293397764534,-2.408751960112417,-2.1611778652098255,-0.49604601573248797
1.8339169584792396,0.31957292692649764,-2.0247079137189057,4.229444023830838,-1.943053511458729,-3.0090278770291055,0.5528384322909619,2.8451538392060365,1.8284094021605197,-0.73781748508684,-2.417532052345267,-2.155853951492609,-0.48027127011863824
1.8354177088544272,0.3190936874358829,-2.023587131378033,4.233327771897353,-1.9552953058199325,-3.0079789837660593,0.5665923896099743,2.852112730361806,1.8198054721746844,-0.7535149738888514,-2.426237713961959,-2.1504243135892507,-0.4644387253548481
1.8369184592296148,0.3186151666246994,-2.02246515722902,4.2372018417695445,-1.9675458637356766,-3.006885326387652,0.5803656321532822,2.8590185357341746,1.8111302110493797,-0.7692213314223326,-2.4348685412092483,-2.144889042359571,-0.44854903434727245
1.8384192096048024,0.3181373634151976,-2.021341997366896,4.24106623652254,-1.9798051254570124,-3.0057468730274595,0.5941579613827815,2.865871050227493,1.8023837601009531,-0.7849360825844323,-2.4434241327335915,-2.1392482327360787,-0.43260285267465504
1.83991995997999,0.3176602767312443,-2.02021765787109,4.244920959269834,-1.9920730313001813,-3.0045635922006455,0.6079691785343005,2.87267006972149,1.793566262328979,-0.800658751942366,-2.4519040895918165,-2.1335019837177023,-0.4166008385597424
1.8414207103551776,0.31718390549832,-2.0190921448054637,4.248766013163117,-2.004349521646846,-3.0033354528033223,0.6217990846202828,2.8794153910735,1.7846778624115742,-0.8163888637461514,-2.4603080152616874,-2.127650398363384,-0.4005436528406432
1.8429214607303652,0.31670824864351643,-2.0179654642183436,4.252601401392125,-2.016634536944327,-3.0020624241119234,0.6356474804324692,2.8861068121206745,1.775718706700684,-0.8321259419413376,-2.4686355156523963,-2.1216935837855595,-0.3844319589421339
1.8444222111055528,0.31623330509553466,-2.016837622142557,4.256427127184478,-2.028928017705833,-3.0007444757825676,0.6495141665445696,2.8927441316821736,1.7666889432173503,-0.8478695101817089,-2.4768861991149485,-2.1156316511434956,-0.36826642284691014
1.8459229614807404,0.3157590737846819,-2.0157086245954603,4.260243193805513,-2.041229904510692,-2.99938157785042,0.6633989433149363,2.8993271495613326,1.7575887216469472,-0.8636190918419806,-2.4850596764524693,-2.109464715636504,-0.3520477130667672
1.847423711855928,0.31528555364286975,-2.0145784775789775,4.264049604558137,-2.053540138004581,-2.997973700729062,0.6773016108892226,2.905855666547815,1.7484181933344107,-0.8793742100304645,-2.493155560930418,-2.1031928964970477,-0.3357765006137674
1.8489244622311156,0.3148127436036115,-2.013447187079626,4.267846362782655,-2.0658586588997485,-2.99652081520984,0.6912219692030449,2.912329484419734,1.739177511279422,-0.8951343876017286,-2.5011734682867046,-2.096816316983691,-0.31945345897131494
1.8504252126063032,0.3143406426020197,-2.0123147590685577,4.271633471856629,-2.0781854079752513,-2.99502289246124,0.7051598179846372,2.918748405945772,1.729866830131594,-0.9108991471692354,-2.509113016741736,-2.090335104373959,-0.3030792640652149
1.8519259629814908,0.3138692495748039,-2.0111811995015825,4.2754109351947,-2.0905203260771668,-2.99347990402823,0.7191149567574959,2.9251122348872554,1.7204863061856084,-0.9266680111179582,-2.516973827008343,-2.0837493899570356,-0.28665459423465567
1.8534267133566784,0.31339856346026806,-2.010046514319208,4.279178756248449,-2.1028633541188215,-2.9918918218316257,0.7330871848430229,2.9314207760002278,1.7110360973763543,-0.9424405016169821,-2.5247555223016445,-2.0770593090263763,-0.27018013020316856
1.854927463731866,0.3129285831983086,-2.0089107094466705,4.282936938506232,-2.115214433081017,-2.990258618167446,0.7470763013631669,2.9376738350375025,1.7015163632740307,-0.9582161406320904,-2.532457728348811,-2.07026500087217,-0.25365655504952755
1.8564282141070536,0.31245930773041125,-2.0077737907939635,4.286685485493023,-2.12757350401224,-2.988580265706258,0.7610821052430493,2.943871218750678,1.6919272650792303,-0.97399444993832,-2.5400800733987303,-2.063366608773692,-0.23708455417861263
1.8579289644822412,0.31199073599964944,-2.0066357642558743,4.290424400770258,-2.139940508028888,-2.986856737492534,0.7751043952135964,2.9500127348921508,1.6822689656179985,-0.989774951132514,-2.5476221882315953,-2.0563642799915245,-0.22046481529221573
1.8594297148574288,0.31152286695068154,-2.0054966357120163,4.294153687935689,-2.152315386315487,-2.9850880069440064,0.7891429698141574,2.9560981922171052,1.6725416293368818,-1.0055571656458424,-2.5550837061684004,-2.049258165759674,-0.20379802835982552
1.8609304652326164,0.3110556995297485,-2.004356411026859,4.297873350623217,-2.1646980801249014,-2.9832740478510056,0.803197627395121,2.9621274004854685,1.6627454222979354,-1.0213406147563062,-2.5624642630803347,-2.042048421277544,-0.1870848855893521
1.862431215607804,0.31058923268467137,-2.003215096049759,4.301583392502738,-2.1770885307785517,-2.9814148343758125,0.8172681661205262,2.9681001704638668,1.6528805121737302,-1.0371248196012244,-2.5697634973981027,-2.0347352057018093,-0.17032608139782734
1.8639319659829916,0.3101234653648494,-2.0020726966149986,4.305283817280005,-2.18948667966663,-2.979510341052012,0.831354383970667,2.97401631392755,1.642947068242325,-1.0529093011897013,-2.576981050121148,-2.0273186821381604,-0.15352231238205238
1.8654327163581792,0.30965839652125704,-2.0009292185418097,4.3089746286964505,-2.201892468248304,-2.97756054278382,0.8454560787446919,2.979875643662288,1.6329452613822164,-1.0686935804150688,-2.5841165648267754,-2.0197990176329204,-0.13667427728921178
1.8669334667333666,0.3091940251064421,-1.9997846676344122,4.312655830529053,-2.2143058380519314,-2.9755654148454447,0.859573048063196,2.9856779734662706,1.6228752640672846,-1.08447717806731,-2.5911696876792067,-2.0121763831645714,-0.11978267698746992
