x,funcSonya,funcSonya_transformed,funcDemian,funcDemian_transformed,funcIvan,funcIvan_transformed,funcStefa,funcStefa_transformed,funcYuliia,funcYuliia_transformed
4.577154308617234,0.5544426240576847,0.5595216600132217,0.3871882302772689,0.3873709018785255,0.9123747073306152,0.9267763843491474,0.48174744512377543,0.46993670045962715,-0.000127677890199147,0.03449285654105637
4.587174348697395,0.5550553134307588,0.5601439744730009,0.38644789138772895,0.3866298025474885,0.9223098636252367,0.9363256396117198,0.4872378186806138,0.4743100362415688,-0.00011531777026888713,0.034579643537669555
4.597194388777555,0.5556656213013254,0.5607612072600495,0.3857103431623061,0.3858913805266243,0.9322575586890466,0.94586731391385,0.49274050584505996,0.47867478901229316,-0.0001034814890493855,0.0346477433588739
4.6072144288577155,0.5562735613756924,0.5613733360503255,0.3849755700512909,0.3851556192623783,0.9422167937698479,0.9554000875667111,0.49825463979184836,0.4830303224725779,-9.215239239462914E-05,0.03469691540436437
4.617234468937875,0.5568791472565142,0.5619803393060352,0.3842435566187734,0.38442250235593683,0.9521865689568215,0.9649226398970706,0.5037793338275478,0.4873759987574831,-8.131425066784767E-05,0.03472692436395397
4.6272545090180355,0.557482392443754,0.5625821962935645,0.3835142875416171,0.3836920135627735,0.9621658832809178,0.9744336494042057,0.5093136811682297,0.4917111785343092,-7.095125048875384E-05,0.03473754034807405
4.637274549098196,0.5580833103356375,0.5631788871010731,0.3827877476084458,0.3829641367921903,0.9721537348153544,0.9839317939166499,0.5148567547167071,0.49603522110054094,-6.104798656773469E-05,0.034728539016137955
4.647294589178356,0.5586819142295958,0.5637703926557474,0.38206392171864145,0.3822388561068565,0.98214912077621,0.9934157507487652,0.5204076068393895,0.5003474844817685,-5.1589453628618315E-05,0.03469970170273902
4.657314629258517,0.5592782173231965,0.5643566947407141,0.3813427948813497,0.3815161557223424,0.9921510376231037,1.002884196857109,0.525965269142782,0.5046473255295595,-4.2561038421548123E-05,0.034650815541651385
4.667334669338677,0.5598722327150674,0.5649377760116033,0.38062435221449853,0.3807960200066486,1.002158481159952,1.0123358089965593,0.5315287522496739,0.5089341000192628,-3.3948511827354006E-05,0.034581673587601454
